customer_key,customer_number,customer_name,age,age_group,customer_segment,last_order_date,recency,total_orders,total_sales,total_quantity,lifespan,avg_order_value,avg_monthly_spend
1030,AW00012029,Damien Hu,42,40-49,New,2013-08-02,143,1,55,4,4,55.0,55.0
12271,AW00023270,Anna Anderson,52,50 and above,New,2013-08-02,143,1,618,4,4,618.0,618.0
9675,AW00020674,Samuel Butler,47,40-49,New,2013-08-02,143,1,1143,4,4,1143.0,1143.0
18007,AW00029006,Christian Kumar,71,50 and above,New,2013-08-03,143,1,151,4,4,151.0,151.0
1727,AW00012726,Kurt Goel,40,40-49,New,2013-08-03,143,1,99,4,4,99.0,99.0
12082,AW00023081,Brandon Powell,42,40-49,New,2013-08-03,143,1,609,4,4,609.0,609.0
16879,AW00027878,Dennis He,42,40-49,New,2013-08-03,143,1,1284,4,4,1284.0,1284.0
5734,AW00016733,Douglas Srini,81,50 and above,New,2013-08-06,143,2,35,4,3,17.5,35.0
7267,AW00018266,Mandy Huang,56,50 and above,New,2013-08-19,143,2,72,4,4,36.0,72.0
13783,AW00024782,Nicole Morris,48,40-49,New,2013-08-04,143,1,2420,4,4,2420.0,2420.0
9687,AW00020686,Lucas Nelson,55,50 and above,New,2013-08-04,143,1,1151,4,4,1151.0,1151.0
9534,AW00020533,Luis Perry,69,50 and above,New,2013-08-04,143,1,32,4,4,32.0,32.0
11496,AW00022495,Andy Serrano,56,50 and above,New,2013-08-04,143,1,608,4,4,608.0,608.0
4254,AW00015253,Barry Suri,73,50 and above,New,2013-11-17,140,2,79,4,4,39.5,26.33
13733,AW00024732,Wyatt Davis,84,50 and above,New,2013-08-05,143,1,100,4,4,100.0,100.0
18119,AW00029118,Noah Griffin,62,50 and above,New,2013-08-05,143,1,74,4,4,74.0,74.0
16380,AW00027379,Isabel Ross,73,50 and above,New,2013-08-05,143,1,153,4,4,153.0,153.0
15474,AW00026473,Anna Wood,78,50 and above,New,2013-08-05,143,1,89,4,4,89.0,89.0
15690,AW00026689,Arthur Gill,56,50 and above,New,2013-08-05,143,1,97,4,4,97.0,97.0
13739,AW00024738,Hannah Davis,60,50 and above,New,2013-08-05,143,1,2433,4,4,2433.0,2433.0
2540,AW00013539,Roger Guo,61,50 and above,New,2013-10-29,141,2,79,4,4,39.5,39.5
11417,AW00022416,Tabitha Romero,76,50 and above,New,2013-08-06,143,1,1765,4,4,1765.0,1765.0
9678,AW00020677,Trinity Bailey,48,40-49,New,2013-08-06,143,1,1184,4,4,1184.0,1184.0
5023,AW00016022,Devin Hernandez,41,40-49,New,2013-08-06,143,1,590,4,4,590.0,590.0
5607,AW00016606,Ricky Blanco,43,40-49,New,2013-08-16,143,2,67,4,3,33.5,67.0
13575,AW00024574,Alison Yuan,71,50 and above,New,2013-08-07,143,1,99,4,4,99.0,99.0
13740,AW00024739,Dalton Sanders,66,50 and above,New,2013-08-07,143,1,2453,4,4,2453.0,2453.0
12357,AW00023356,Grace Ward,45,40-49,New,2013-08-07,143,1,589,4,4,589.0,589.0
11613,AW00022612,Franklin Huang,51,50 and above,New,2013-08-07,143,1,562,4,4,562.0,562.0
2610,AW00013609,Ramon Yang,65,50 and above,New,2013-11-17,140,2,99,4,4,49.5,33.0
748,AW00011747,Destiny Davis,62,50 and above,New,2013-10-13,141,2,116,4,4,58.0,58.0
3636,AW00014635,Luke Carter,60,50 and above,New,2013-08-08,143,1,37,4,4,37.0,37.0
9716,AW00020715,Henry Kapoor,48,40-49,New,2013-08-08,143,1,196,4,4,196.0,196.0
771,AW00011770,Peter Nara,46,40-49,New,2013-10-21,141,2,77,4,4,38.5,38.5
11633,AW00022632,Tabitha Perez,52,50 and above,New,2013-08-08,143,1,2492,4,4,2492.0,2492.0
11101,AW00022100,Fernando Hall,43,40-49,New,2013-08-08,143,1,91,4,4,91.0,91.0
8741,AW00019740,Connie Liang,79,50 and above,New,2013-08-08,143,1,590,4,4,590.0,590.0
16583,AW00027582,Latoya Nath,50,50 and above,New,2013-08-08,143,1,562,4,4,562.0,562.0
4132,AW00015131,Lacey Sun,42,40-49,New,2013-08-19,143,2,81,4,4,40.5,81.0
11419,AW00022418,Jacob Smith,58,50 and above,New,2013-08-09,143,1,1732,4,4,1732.0,1732.0
205,AW00011204,Destiny Rivera,72,50 and above,New,2013-11-10,140,2,77,4,4,38.5,25.67
7222,AW00018221,Marc Alvarez,48,40-49,New,2013-08-26,143,2,46,4,4,23.0,46.0
9646,AW00020645,Xavier Stewart,42,40-49,New,2013-08-09,143,1,1143,4,4,1143.0,1143.0
7356,AW00018355,Edward Foster,51,50 and above,New,2013-12-21,139,2,151,4,4,75.5,37.75
801,AW00011800,Jennifer Baker,50,50 and above,New,2013-08-13,143,2,77,4,4,38.5,77.0
12060,AW00023059,Spencer Price,66,50 and above,New,2013-08-10,143,1,600,4,4,600.0,600.0
5706,AW00016705,Jacqueline Wood,61,50 and above,New,2013-11-10,140,2,98,4,4,49.0,32.67
10746,AW00021745,Isabel Foster,55,50 and above,New,2013-08-10,143,1,72,4,4,72.0,72.0
2859,AW00013858,Melanie Richardson,43,40-49,New,2013-08-10,143,1,72,4,4,72.0,72.0
12459,AW00023458,Mackenzie Edwards,64,50 and above,New,2013-08-10,143,1,42,4,4,42.0,42.0
6077,AW00017076,Neil Serrano,51,50 and above,New,2013-12-26,139,2,103,4,4,51.5,25.75
11499,AW00022498,Pedro Jimenez,56,50 and above,New,2013-08-11,143,1,35,4,4,35.0,35.0
963,AW00011962,Alexandra Roberts,43,40-49,New,2013-08-16,143,2,103,4,4,51.5,103.0
7652,AW00018651,Isaiah Mitchell,54,50 and above,New,2013-08-11,143,1,608,4,4,608.0,608.0
16172,AW00027171,Kristi Gill,47,40-49,New,2013-08-11,143,1,589,4,4,589.0,589.0
2957,AW00013956,Dawn Ma,51,50 and above,New,2013-10-21,141,2,82,4,4,41.0,41.0
11207,AW00022206,Cynthia Rodriguez,56,50 and above,New,2013-08-12,143,1,201,4,4,201.0,201.0
311,AW00011310,Erin Sanders,61,50 and above,New,2013-12-24,139,2,77,4,4,38.5,19.25
12043,AW00023042,Riley Blue,65,50 and above,New,2013-08-12,143,1,589,4,4,589.0,589.0
3933,AW00014932,Pedro Fernandez,47,40-49,New,2013-08-12,143,1,99,4,4,99.0,99.0
2216,AW00013215,Colleen Sharma,74,50 and above,New,2013-08-12,143,1,72,4,4,72.0,72.0
4143,AW00015142,Karl Nara,48,40-49,New,2013-11-27,140,2,138,4,4,69.0,46.0
8586,AW00019585,Kristi Fernandez,51,50 and above,New,2014-01-28,138,2,89,4,4,44.5,17.8
1101,AW00012100,Jon Sun,71,50 and above,New,2013-09-17,142,2,130,4,4,65.0,130.0
215,AW00011214,Charles Miller,70,50 and above,New,2013-11-19,140,2,162,4,4,81.0,54.0
4996,AW00015995,Kaitlyn Johnson,68,50 and above,New,2013-08-14,143,1,609,4,4,609.0,609.0
16586,AW00027585,Candace Subram,44,40-49,New,2013-08-14,143,1,563,4,4,563.0,563.0
12036,AW00023035,Maria Howard,53,50 and above,New,2013-08-14,143,1,562,4,4,562.0,562.0
18088,AW00029087,Steve Ye,69,50 and above,New,2013-08-14,143,1,810,4,4,810.0,810.0
17623,AW00028622,Julia Cooper,50,50 and above,New,2013-08-15,143,1,88,4,4,88.0,88.0
12961,AW00023960,Eugene Zheng,44,40-49,New,2013-08-15,143,1,600,4,4,600.0,600.0
9543,AW00020542,Hailey Green,69,50 and above,New,2013-08-15,143,1,93,4,4,93.0,93.0
14608,AW00025607,Sharon Chander,56,50 and above,New,2013-08-16,143,1,1253,4,4,1253.0,1253.0
12359,AW00023358,Alberto Alvarez,40,40-49,New,2013-08-16,143,1,562,4,4,562.0,562.0
16138,AW00027137,Cindy Lopez,52,50 and above,New,2013-08-16,143,1,618,4,4,618.0,618.0
5168,AW00016167,Devin Moore,47,40-49,New,2013-12-18,139,2,103,4,4,51.5,25.75
7718,AW00018717,Cassandra Suri,55,50 and above,New,2013-11-04,140,2,87,4,4,43.5,29.0
12339,AW00023338,Lucas Jenkins,41,40-49,New,2013-08-17,143,1,567,4,4,567.0,567.0
13838,AW00024837,Wyatt Lewis,51,50 and above,New,2013-08-17,143,1,588,4,4,588.0,588.0
5753,AW00016752,Mason Wright,47,40-49,New,2013-08-17,143,1,2512,4,4,2512.0,2512.0
16126,AW00027125,Albert Dominguez,51,50 and above,New,2013-08-17,143,1,608,4,4,608.0,608.0
1321,AW00012320,Cheryl Alvarez,62,50 and above,New,2013-10-26,141,2,78,4,4,39.0,39.0
3223,AW00014222,Dawn Zhang,42,40-49,New,2013-12-14,139,2,82,4,4,41.0,20.5
12034,AW00023033,Alex Turner,53,50 and above,New,2013-08-18,143,1,589,4,4,589.0,589.0
11998,AW00022997,Lucas Williams,51,50 and above,New,2013-08-18,143,1,608,4,4,608.0,608.0
6622,AW00017621,Brianna Price,56,50 and above,New,2013-08-19,143,1,1732,4,4,1732.0,1732.0
11438,AW00022437,Trisha Zheng,50,50 and above,New,2013-08-19,143,1,1739,4,4,1739.0,1739.0
9573,AW00020572,Caroline Diaz,66,50 and above,New,2013-08-19,143,1,79,4,4,79.0,79.0
12621,AW00023620,Roy Arun,66,50 and above,New,2013-08-19,143,1,79,4,4,79.0,79.0
2598,AW00013597,Lance Gutierrez,68,50 and above,New,2013-08-19,143,1,59,4,4,59.0,59.0
9640,AW00020639,Emily Ross,64,50 and above,New,2013-08-19,143,1,2466,4,4,2466.0,2466.0
4731,AW00015730,Philip Dominguez,48,40-49,New,2013-10-28,141,2,123,4,4,61.5,61.5
7525,AW00018524,Edward Alexander,50,50 and above,New,2013-12-02,139,2,196,4,4,98.0,49.0
11284,AW00022283,Eduardo Davis,55,50 and above,New,2013-08-20,143,1,157,4,4,157.0,157.0
7949,AW00018948,Sydney Bailey,58,50 and above,New,2013-08-20,143,1,806,4,4,806.0,806.0
1497,AW00012496,Melanie Cox,45,40-49,New,2013-08-20,143,1,205,4,4,205.0,205.0
10514,AW00021513,Stacey Xu,76,50 and above,New,2013-08-20,143,1,120,4,4,120.0,120.0
6598,AW00017597,Sarah Diaz,53,50 and above,New,2013-08-20,143,1,1724,4,4,1724.0,1724.0
7729,AW00018728,Roger Luo,54,50 and above,New,2013-10-16,141,2,56,4,4,28.0,28.0
17432,AW00028431,Tyrone Sanz,44,40-49,New,2013-08-21,143,1,198,4,4,198.0,198.0
10373,AW00021372,Wayne Raje,71,50 and above,New,2013-08-21,143,1,75,4,4,75.0,75.0
15516,AW00026515,Zoe Watson,64,50 and above,New,2013-08-21,143,1,89,4,4,89.0,89.0
15105,AW00026104,Timothy Edwards,54,50 and above,New,2013-08-21,143,1,115,4,4,115.0,115.0
5039,AW00016038,Roy Sai,47,40-49,New,2013-12-10,139,2,84,4,4,42.0,21.0
12019,AW00023018,Richard White,49,40-49,New,2013-08-22,143,1,608,4,4,608.0,608.0
7021,AW00018020,Armando Ruiz,43,40-49,New,2013-08-23,143,1,39,4,4,39.0,39.0
9751,AW00020750,Katherine King,65,50 and above,New,2013-08-23,143,1,1184,4,4,1184.0,1184.0
10707,AW00021706,Haley Murphy,51,50 and above,New,2013-08-23,143,1,100,4,4,100.0,100.0
1400,AW00012399,Henry Chapman,48,40-49,New,2013-08-23,143,1,59,4,4,59.0,59.0
8740,AW00019739,Lucas Perry,80,50 and above,New,2013-08-23,143,1,615,4,4,615.0,615.0
16133,AW00027132,Eduardo Gonzalez,67,50 and above,New,2013-08-24,143,1,571,4,4,571.0,571.0
12029,AW00023028,Anna Taylor,58,50 and above,New,2013-08-24,143,1,600,4,4,600.0,600.0
9647,AW00020646,Ryan Chen,48,40-49,New,2013-08-24,143,1,1198,4,4,1198.0,1198.0
10237,AW00021236,Adrian Peterson,45,40-49,New,2013-08-25,143,1,78,4,4,78.0,78.0
6836,AW00017835,Francisco Perez,42,40-49,New,2013-08-31,143,2,70,4,4,35.0,70.0
1425,AW00012424,Rebecca Mitchell,60,50 and above,New,2013-08-25,143,1,99,4,4,99.0,99.0
16936,AW00027935,Johnny Chander,75,50 and above,New,2013-08-26,143,1,114,4,4,114.0,114.0
11883,AW00022882,Charles Jones,53,50 and above,New,2013-08-26,143,1,101,4,4,101.0,101.0
6884,AW00017883,Lori Rubio,79,50 and above,New,2013-08-26,143,1,79,4,4,79.0,79.0
12329,AW00023328,Julian Butler,40,40-49,New,2013-08-26,143,1,2442,4,4,2442.0,2442.0
15930,AW00026929,Maurice Pal,77,50 and above,New,2013-08-26,143,1,589,4,4,589.0,589.0
6068,AW00017067,Adrienne Alvarez,49,40-49,New,2013-12-21,139,2,114,4,4,57.0,28.5
628,AW00011627,Dalton Gray,47,40-49,New,2013-11-09,140,2,50,4,4,25.0,16.67
18091,AW00029090,Lacey Ye,67,50 and above,New,2013-08-27,143,1,778,4,4,778.0,778.0
6297,AW00017296,Joanna Johnston,54,50 and above,New,2014-01-04,138,2,114,4,4,57.0,22.8
12962,AW00023961,Karen Huang,45,40-49,New,2013-08-27,143,1,685,4,4,685.0,685.0
8813,AW00019812,Sydney Morgan,57,50 and above,New,2013-08-27,143,1,590,4,4,590.0,590.0
191,AW00011190,Carson Bryant,76,50 and above,New,2014-01-16,138,2,46,4,4,23.0,9.2
8781,AW00019780,Brianna White,46,40-49,New,2013-08-28,143,1,615,4,4,615.0,615.0
17514,AW00028513,Molly Fernandez,49,40-49,New,2013-08-28,143,1,811,4,4,811.0,811.0
17698,AW00028697,Raquel Gutierrez,50,50 and above,New,2013-08-28,143,1,2452,4,4,2452.0,2452.0
13417,AW00024416,Oscar Jenkins,58,50 and above,New,2013-08-29,143,1,96,4,4,96.0,96.0
12383,AW00023382,Xavier Barnes,58,50 and above,New,2013-08-29,143,1,600,4,4,600.0,600.0
10787,AW00021786,Alexis Bennett,72,50 and above,New,2013-08-29,143,1,120,4,4,120.0,120.0
13026,AW00024025,Eugene Zeng,60,50 and above,New,2013-08-29,143,1,578,4,4,578.0,578.0
11434,AW00022433,Miguel Hill,49,40-49,New,2013-08-30,143,1,1765,4,4,1765.0,1765.0
10548,AW00021547,Brad Raje,55,50 and above,New,2013-08-30,143,1,73,4,4,73.0,73.0
2301,AW00013300,Timothy Hernandez,59,50 and above,New,2013-08-30,143,1,46,4,4,46.0,46.0
16160,AW00027159,Veronica Rodriguez,40,40-49,New,2013-08-30,143,1,791,4,4,791.0,791.0
1983,AW00012982,Brittany Patterson,51,50 and above,New,2013-10-03,141,2,58,4,4,29.0,29.0
3675,AW00014674,Alexis Williams,52,50 and above,New,2013-11-17,140,2,143,4,4,71.5,47.67
16599,AW00027598,Marco Gonzalez,54,50 and above,New,2013-09-01,142,1,556,4,4,556.0,556.0
12190,AW00023189,Megan Moore,51,50 and above,New,2013-09-01,142,1,600,4,4,600.0,600.0
10937,AW00021936,Emma Reed,55,50 and above,New,2013-09-01,142,1,100,4,4,100.0,100.0
9656,AW00020655,Edward Butler,50,50 and above,New,2013-09-01,142,1,47,4,4,47.0,47.0
10704,AW00021703,Paige Blue,64,50 and above,New,2014-01-04,138,2,44,4,3,22.0,11.0
6346,AW00017345,Jeremiah Martin,41,40-49,New,2013-09-02,142,1,1765,4,4,1765.0,1765.0
9757,AW00020756,Marcus Griffin,58,50 and above,New,2013-11-23,140,2,34,4,3,17.0,17.0
10103,AW00021102,Willie Zheng,57,50 and above,New,2013-09-03,142,1,793,4,4,793.0,793.0
16409,AW00027408,Tabitha Sanchez,73,50 and above,New,2013-09-03,142,1,78,4,4,78.0,78.0
8839,AW00019838,Jared Ramirez,77,50 and above,New,2013-09-03,142,1,605,4,4,605.0,605.0
15980,AW00026979,Christy Jai,46,40-49,New,2013-09-03,142,1,589,4,4,589.0,589.0
7876,AW00018875,Devin Watson,81,50 and above,New,2013-09-12,142,2,115,4,4,57.5,115.0
7081,AW00018080,Paige Richardson,72,50 and above,New,2013-09-04,142,1,1738,4,4,1738.0,1738.0
3058,AW00014057,Lance Alonso,60,50 and above,New,2014-01-20,138,2,115,4,4,57.5,28.75
9938,AW00020937,Natalie Williams,42,40-49,New,2013-09-04,142,1,120,4,4,120.0,120.0
1626,AW00012625,Carly Andersen,68,50 and above,New,2013-09-04,142,1,100,4,4,100.0,100.0
14775,AW00025774,Corey Pal,53,50 and above,New,2013-09-04,142,1,2537,4,4,2537.0,2537.0
12384,AW00023383,Caleb Allen,59,50 and above,New,2013-09-05,142,1,600,4,4,600.0,600.0
10629,AW00021628,Kelli Xu,54,50 and above,New,2013-09-05,142,1,78,4,4,78.0,78.0
9505,AW00020504,Rakesh Tangirala,74,50 and above,New,2013-09-05,142,1,120,4,4,120.0,120.0
683,AW00011682,Kaitlyn Hall,45,40-49,New,2013-12-09,139,2,253,4,4,126.5,84.33
12451,AW00023450,Alex Rogers,57,50 and above,New,2013-09-05,142,1,578,4,4,578.0,578.0
16791,AW00027790,Molly Srini,57,50 and above,New,2013-09-05,142,1,563,4,4,563.0,563.0
2953,AW00013952,Franklin Ye,45,40-49,New,2013-10-01,141,2,82,4,4,41.0,82.0
13986,AW00024985,Jenna Phillips,70,50 and above,New,2013-09-06,142,1,96,4,4,96.0,96.0
4931,AW00015930,Tiffany He,65,50 and above,New,2013-09-06,142,1,84,4,4,84.0,84.0
11826,AW00022825,Kelli Zeng,68,50 and above,New,2013-09-06,142,1,79,4,4,79.0,79.0
949,AW00011948,Tasha Xu,69,50 and above,New,2013-10-06,141,2,82,4,4,41.0,82.0
4449,AW00015448,Omar She,58,50 and above,New,2014-01-02,138,2,53,4,4,26.5,13.25
2024,AW00013023,Dominique Raman,73,50 and above,New,2013-12-30,139,2,89,4,4,44.5,29.67
309,AW00011308,Ian Gonzales,66,50 and above,New,2014-01-15,138,2,94,4,4,47.0,23.5
18457,AW00029456,Lindsay She,42,40-49,New,2013-09-08,142,1,765,4,4,765.0,765.0
10145,AW00021144,Lucas Richardson,53,50 and above,New,2013-09-09,142,1,1188,4,4,1188.0,1188.0
13028,AW00024027,Omar Tang,54,50 and above,New,2013-09-09,142,1,562,4,4,562.0,562.0
10108,AW00021107,Kaitlin Rodriguez,52,50 and above,New,2013-09-10,142,1,806,4,4,806.0,806.0
5066,AW00016065,Makayla Torres,50,50 and above,New,2013-09-10,142,1,572,4,4,572.0,572.0
14738,AW00025737,Marshall Liu,43,40-49,New,2013-09-10,142,1,1765,4,4,1765.0,1765.0
18261,AW00029260,Ricky Carlson,85,50 and above,New,2013-09-10,142,1,98,4,4,98.0,98.0
16114,AW00027113,Ashley Diaz,54,50 and above,New,2013-09-10,142,1,78,4,4,78.0,78.0
12370,AW00023369,Morgan Washington,45,40-49,New,2013-09-10,142,1,609,4,4,609.0,609.0
5629,AW00016628,Francisco Prasad,49,40-49,New,2013-12-22,139,2,188,4,4,94.0,62.67
10671,AW00021670,Benjamin Lal,42,40-49,New,2013-09-11,142,1,147,4,4,147.0,147.0
637,AW00011636,Kimberly Cox,47,40-49,New,2014-01-18,138,2,77,4,4,38.5,19.25
657,AW00011656,Katelyn Perez,48,40-49,New,2014-01-12,138,2,77,4,4,38.5,19.25
6401,AW00017400,Emily Wilson,64,50 and above,New,2013-09-11,142,1,2332,4,4,2332.0,2332.0
7087,AW00018086,Jaclyn Zeng,71,50 and above,New,2013-09-11,142,1,1724,4,4,1724.0,1724.0
17734,AW00028733,Diana Ramos,45,40-49,New,2013-09-12,142,1,2407,4,4,2407.0,2407.0
13791,AW00024790,Rebekah Navarro,44,40-49,New,2013-09-12,142,1,2433,4,4,2433.0,2433.0
13078,AW00024077,Tony Rai,49,40-49,New,2013-09-12,142,1,589,4,4,589.0,589.0
5388,AW00016387,Douglas Vance,51,50 and above,New,2013-12-19,139,2,95,4,4,47.5,31.67
11038,AW00022037,Angela Gonzales,45,40-49,New,2013-09-14,142,1,45,4,4,45.0,45.0
10431,AW00021430,Savannah Morgan,87,50 and above,New,2013-09-14,142,1,74,4,4,74.0,74.0
17382,AW00028381,Cedric Tang,55,50 and above,New,2013-09-14,142,1,93,4,4,93.0,93.0
10275,AW00021274,Seth Scott,40,40-49,New,2013-09-14,142,1,1198,4,4,1198.0,1198.0
11674,AW00022673,Andy Gill,56,50 and above,New,2013-09-14,142,1,609,4,4,609.0,609.0
18459,AW00029458,Danny Moreno,43,40-49,New,2013-09-14,142,1,811,4,4,811.0,811.0
3784,AW00014783,Cristina Shan,47,40-49,New,2013-09-22,142,2,159,4,4,79.5,159.0
11676,AW00022675,Alexandra Winston,43,40-49,New,2013-09-15,142,1,629,4,4,629.0,629.0
12620,AW00023619,Ricardo Tang,61,50 and above,New,2013-09-16,142,1,806,4,4,806.0,806.0
7122,AW00018121,Madeline Young,51,50 and above,New,2013-09-16,142,1,1794,4,4,1794.0,1794.0
10321,AW00021320,Hannah Coleman,54,50 and above,New,2013-09-16,142,1,100,4,4,100.0,100.0
5342,AW00016341,Lacey Raji,68,50 and above,New,2013-10-08,141,2,88,4,4,44.0,88.0
7712,AW00018711,Emma Diaz,53,50 and above,New,2014-01-10,138,2,86,4,4,43.0,21.5
13784,AW00024783,Barry Raman,47,40-49,New,2013-09-17,142,1,2420,4,4,2420.0,2420.0
12164,AW00023163,Madison Ross,48,40-49,New,2013-09-17,142,1,600,4,4,600.0,600.0
11447,AW00022446,Jake Wu,50,50 and above,New,2013-09-17,142,1,1739,4,4,1739.0,1739.0
12161,AW00023160,Aimee Huang,43,40-49,New,2013-09-17,142,1,674,4,4,674.0,674.0
7905,AW00018904,Emma Thomas,39,30-39,New,2013-09-17,142,1,608,4,4,608.0,608.0
10882,AW00021881,Nicole Lewis,44,40-49,New,2013-09-18,142,1,129,4,4,129.0,129.0
3351,AW00014350,Emily Moore,44,40-49,New,2013-09-18,142,1,72,4,4,72.0,72.0
10537,AW00021536,Billy Rubio,69,50 and above,New,2013-09-18,142,1,79,4,4,79.0,79.0
5069,AW00016068,Jerry Shen,51,50 and above,New,2013-09-18,142,1,564,4,4,564.0,564.0
13786,AW00024785,Cody Morris,44,40-49,New,2013-09-18,142,1,2406,4,4,2406.0,2406.0
11642,AW00022641,Abigail Diaz,42,40-49,New,2013-09-18,142,1,589,4,4,589.0,589.0
139,AW00011138,Lauren Davis,41,40-49,New,2013-12-31,139,2,79,4,4,39.5,26.33
12750,AW00023749,Brandi Ashe,42,40-49,New,2013-09-19,142,1,78,4,4,78.0,78.0
14809,AW00025808,Janet Carlson,73,50 and above,New,2013-09-19,142,1,78,4,4,78.0,78.0
13214,AW00024213,Martin Rana,68,50 and above,New,2013-09-19,142,1,1214,4,4,1214.0,1214.0
8582,AW00019581,Todd Ma,55,50 and above,New,2014-01-14,138,2,109,4,4,54.5,27.25
5078,AW00016077,Stephanie Rogers,43,40-49,New,2013-09-19,142,1,2401,4,4,2401.0,2401.0
13194,AW00024193,Louis Becker,60,50 and above,New,2013-09-20,142,1,1199,4,4,1199.0,1199.0
12257,AW00023256,Mario Chande,65,50 and above,New,2013-09-20,142,1,74,4,4,74.0,74.0
5934,AW00016933,Donald Arun,52,50 and above,New,2013-12-15,139,2,95,4,4,47.5,31.67
8842,AW00019841,Alexandria Jenkins,71,50 and above,New,2013-09-20,142,1,604,4,4,604.0,604.0
5103,AW00016102,Marcus Alexander,54,50 and above,New,2013-09-20,142,1,564,4,4,564.0,564.0
7918,AW00018917,Jonathan Nelson,46,40-49,New,2013-09-20,142,1,608,4,4,608.0,608.0
13037,AW00024036,Jay Vazquez,45,40-49,New,2013-09-20,142,1,608,4,4,608.0,608.0
11650,AW00022649,Corey Tang,48,40-49,New,2013-09-20,142,1,589,4,4,589.0,589.0
1044,AW00012043,Carson Patterson,45,40-49,New,2013-12-13,139,2,104,4,4,52.0,34.67
8816,AW00019815,Christian Thompson,63,50 and above,New,2013-09-22,142,1,597,4,4,597.0,597.0
12170,AW00023169,Corey Andersen,46,40-49,New,2013-09-22,142,1,685,4,4,685.0,685.0
11429,AW00022428,Destiny Smith,59,50 and above,New,2013-09-22,142,1,1739,4,4,1739.0,1739.0
16125,AW00027124,Raymond Kovar,51,50 and above,New,2013-09-22,142,1,811,4,4,811.0,811.0
1959,AW00012958,Jennifer Campbell,57,50 and above,New,2013-11-07,140,2,208,4,4,104.0,104.0
12216,AW00023215,Juan Richardson,51,50 and above,New,2013-09-23,142,1,50,4,4,50.0,50.0
12790,AW00023789,Ryan Walker,66,50 and above,New,2013-09-24,142,1,1251,4,4,1251.0,1251.0
8151,AW00019150,Maria Bailey,39,30-39,New,2014-01-07,138,2,66,4,4,33.0,16.5
1597,AW00012596,Armando Romero,59,50 and above,New,2014-01-10,138,2,78,4,4,39.0,19.5
8555,AW00019554,Emmanuel Raman,56,50 and above,New,2013-09-24,142,1,87,4,4,87.0,87.0
16143,AW00027142,Lindsay Andersen,47,40-49,New,2013-09-24,142,1,791,4,4,791.0,791.0
12160,AW00023159,Dalton Phillips,49,40-49,New,2013-09-24,142,1,563,4,4,563.0,563.0
5237,AW00016236,Nicholas Martinez,58,50 and above,New,2013-09-25,142,1,99,4,4,99.0,99.0
5935,AW00016934,Michele Vazquez,52,50 and above,New,2013-10-21,141,2,87,4,4,43.5,87.0
15224,AW00026223,Dominic Sai,47,40-49,New,2013-09-25,142,1,2407,4,4,2407.0,2407.0
17523,AW00028522,Rosa Ma,45,40-49,New,2013-09-25,142,1,1198,4,4,1198.0,1198.0
7327,AW00018326,Jay Srini,81,50 and above,New,2014-01-09,138,2,98,4,4,49.0,24.5
6614,AW00017613,Dakota Bryant,54,50 and above,New,2013-09-25,142,1,2402,4,4,2402.0,2402.0
9901,AW00020900,Natalie Russell,55,50 and above,New,2013-09-26,142,1,79,4,4,79.0,79.0
16857,AW00027856,Bonnie Tang,79,50 and above,New,2013-09-26,142,1,578,4,4,578.0,578.0
12350,AW00023349,Lauren Johnson,47,40-49,New,2013-09-27,142,1,66,4,4,66.0,66.0
7086,AW00018085,Christy Nath,71,50 and above,New,2013-09-27,142,1,1765,4,4,1765.0,1765.0
11763,AW00022762,Melissa Diaz,72,50 and above,New,2013-09-28,142,1,94,4,4,94.0,94.0
12667,AW00023666,Olivia Anderson,71,50 and above,New,2013-09-28,142,1,2453,4,4,2453.0,2453.0
656,AW00011655,Tamara Sharma,43,40-49,New,2013-12-02,139,2,50,4,4,25.0,16.67
7234,AW00018233,Mackenzie Bailey,61,50 and above,New,2013-09-29,142,1,1732,4,4,1732.0,1732.0
12702,AW00023701,Marissa Barnes,74,50 and above,New,2013-09-29,142,1,589,4,4,589.0,589.0
13717,AW00024716,Colin Liu,48,40-49,New,2013-09-29,142,1,562,4,4,562.0,562.0
5106,AW00016105,Kristy Diaz,55,50 and above,New,2013-09-29,142,1,2362,4,4,2362.0,2362.0
12354,AW00023353,Sophia Scott,46,40-49,New,2013-09-30,142,1,45,4,4,45.0,45.0
18247,AW00029246,Thomas Williams,58,50 and above,New,2013-09-30,142,1,88,4,4,88.0,88.0
12583,AW00023582,Stephanie Simmons,41,40-49,New,2013-09-30,142,1,629,4,4,629.0,629.0
13068,AW00024067,Carolyn Raman,53,50 and above,New,2013-09-30,142,1,2492,4,4,2492.0,2492.0
7238,AW00018237,Nicole Russell,51,50 and above,New,2013-09-30,142,1,2319,4,4,2319.0,2319.0
5786,AW00016785,Christian Lee,73,50 and above,New,2013-09-30,142,1,2343,4,4,2343.0,2343.0
16712,AW00027711,Barbara Tang,57,50 and above,New,2013-09-30,142,1,618,4,4,618.0,618.0
12705,AW00023704,Christopher Moore,74,50 and above,New,2013-10-01,141,1,600,4,4,600.0,600.0
10356,AW00021355,Mya Diaz,78,50 and above,New,2013-10-01,141,1,1184,4,4,1184.0,1184.0
362,AW00011361,Cindy Ramos,43,40-49,New,2013-11-24,140,2,115,4,4,57.5,115.0
11986,AW00022985,Hailey Phillips,40,40-49,New,2013-10-01,141,1,81,4,4,81.0,81.0
